ticker,name,weight,ret_pct,pts,group
EXC,EXC,0.0007422677098420763,8.811482030794826,0.4485767758190736,other
EXE,EXE,0.00038833218974547164,-2.177279277341948,-0.057988888930583474,other
EXPD,EXPD,0.00031142576860055044,-0.487294541149641,-0.010408145341109391,other
EXPE,EXPE,0.00034965341155923554,-33.581324156991556,-0.8053095398640373,other
EXR,EXR,0.0005191463841674565,17.801788366877357,0.6338415780033104,other
F,F,0.0008374799248935218,4.75809162681784,0.2732967475988712,other
FANG,FANG,0.0007634569729772161,15.189707198314384,0.7953553840234487,other
FAST,FAST,0.0007876792545387795,12.339170664270082,0.6665958957389351,other
FCX,FCX,0.0014246430829177067,26.136733684838887,2.553786832786233,other
FDS,FDS,0.00010800229071057,-33.28185120982544,-0.24652882087001207,other
FDX,FDX,0.0013783958199880405,31.24722808820646,2.9540150382857076,other
FE,FE,0.00044286907632594196,12.622004006372212,0.38338130115207847,other
FFIV,FFIV,0.00023508074804082382,6.189848990136104,0.09979858297402004,other
FICO,FICO,0.00046451770325395877,-21.522332893665187,-0.6856758782660222,other
FIS,FIS,0.0003741689591299276,-28.11262018301477,-0.7214335543860433,other
FITB,FITB,0.000713531373381541,9.431985089818484,0.46157623024959094,other
FOX,FOX,0.00036167207216160384,-22.650089196599065,-0.5618393434923803,other
FOXA,FOXA,0.0003595904817722142,-24.525492737749598,-0.6048576614008006,other
FRT,FRT,0.0001419696342205723,8.765021117005611,0.08534452921626094,other
FSLR,FSLR,0.000400553809015787,-10.392251111370921,-0.28549450591987235,other
FTNT,FTNT,0.0008996320462711625,-0.719051846870955,-0.044366215082059283,other
FTV,FTV,0.00027764261896025846,3.935729065169813,0.07494429582472116,other
GD,GD,0.0014365523620011751,2.3076090474393407,0.2273583718217442,other
GDDY,GDDY,0.00018622739305866007,-25.25733918871571,-0.3225955833804904,other
GE,GE,0.005415841113991574,5.421672532638344,2.01384691726206,other
GEHC,GEHC,0.0005799836921369122,1.2355552303445094,0.04914792679607576,other
GEN,GEN,0.0002092937816272771,-13.811796562118195,-0.1982593851082853,other
GEV,GEV,0.0033894000497759,21.156032215920906,4.917952254224947,other
GILD,GILD,0.0028435279479073925,24.128293039024417,4.705560448021718,other
GIS,GIS,0.0003654022882444781,0.03326913597210268,0.0008337580529276672,other
GL,GL,0.00017793481353183414,4.715888293509529,0.057550843560205824,other
GLW,GLW,0.0018174389947853097,53.86566375228894,6.714274841634178,other
GM,GM,0.001129926388353657,-1.4942043266334193,-0.1157943576318657,other
GNRC,GNRC,0.0001978451245094858,57.356477090729776,0.7782785800885916,other
GOOG,GOOG,0.058011062380225166,0.15856906900484358,0.6308942252705457,other
GOOGL,GOOGL,0.05785676854567874,-0.05393714531122251,-0.21402740583663474,mag7
GPC,GPC,0.00024646192271437253,-5.903225560342107,-0.09978527692163372,other
GPN,GPN,0.00034069432032818845,6.0902933251231195,0.14230834252132105,other
GRMN,GRMN,0.0007289363474384561,23.192055118568412,1.1594608732953122,other
GS,GS,0.0041475070536889135,-1.316801048720051,-0.3745713480344826,other
GWW,GWW,0.0008124503551260209,11.648107251561758,0.649051937339104,other
HAL,HAL,0.00044868731778941986,18.614865398215397,0.5728368546780832,other
HAS,HAS,0.0002108325566706464,20.070081428041963,0.2902111316565437,other
HBAN,HBAN,0.0005398277995664528,0.20022796526704134,0.007413225938768321,other
HCA,HCA,0.001853962978314581,16.0738925140816,2.0438516702813723,other
HD,HD,0.005620619486128831,7.521247671382292,2.8993545833470935,other
HIG,HIG,0.0006036205278308283,3.956679328720125,0.1638030981677043,other
HII,HII,0.0002571898363160345,23.408147281540394,0.4129030589206804,other
HLT,HLT,0.001087164854658574,5.138573319421358,0.38314681418949564,other
HOLX,HOLX,0.0002556254070508455,1.1400296826024503,0.019986991735897776,other
HON,HON,0.0025002404431253766,24.744741684941694,4.243184904114382,other
HPE,HPE,0.0004213876456285947,-13.963591184719181,-0.40355820437397905,other
HPQ,HPQ,0.0002638432546307805,-15.958411178649145,-0.2887772013891483,other
HRL,HRL,0.0002114554310497488,9.612557276249545,0.13940714771161183,other
HSIC,HSIC,0.0001460851140991627,3.273886227075695,0.032801734108926416,other
HST,HST,0.00020968893670277378,9.168507321130924,0.1318564595723306,other
HSY,HSY,0.0006875413903847681,23.21484128615341,1.0946916964018887,other
HUBB,HUBB,0.00042022225803981655,12.429004268031907,0.3582140749490607,other
HUM,HUM,0.0003417839823181681,-29.238510994254764,-0.6853843987849532,other
HWM,HWM,0.0015727752786687454,21.622680546936767,2.3324023117189503,other
IBM,IBM,0.0035539209144640825,-13.611449525628306,-3.3177174204645867,other
ICE,ICE,0.0013176210515249002,-4.875306446621186,-0.44057484906295885,other
IDXX,IDXX,0.0007566090344945271,-7.040401139971553,-0.3653391250036043,other
IEX,IEX,0.00023572399320252298,15.5770998052978,0.25183590504472575,other
IFF,IFF,0.000316400725889036,19.513452541643737,0.42344678963133336,other
INCY,INCY,0.0003055716775459612,-0.2962916267280624,-0.006209544356432927,other
INTC,INTC,0.0033456582457580823,12.011171696148226,2.756095159591869,other
INTU,INTU,0.0016086977052649396,-39.43207739879313,-4.3506220519838905,other
INVH,INVH,0.00023587133941814283,-8.585855770999263,-0.13889481027612424,other
